Force_Target_N,Force_Actual_N,Stress_N_per_cm2,Aspect_Ratio_b_a,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Prestretch_Final_Length_cm,Prestretch_Elongation_cm,Prestretch_Strain,Max_Length_cm,Min_Length_cm,ROM_cm,Contraction_Strain,Completed_Date
18,23.249170,1.49577651,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,32.21190834837036,5.08759134837035,.187565,32.2119086313599,27.774575158256745,4.437333473103155,.163592,Sa 28. Feb 00:25:06 CET 2026
12,15.499447,.99718436,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,30.133618472116936,3.009301472116926,.110944,30.133618609712038,26.587845832299475,3.545772777412563,.130723,Sa 28. Feb 00:25:06 CET 2026
9,11.624585,.74788825,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,29.261456984201196,2.137139984201186,.078790,29.261457079485517,26.058974677975293,3.202482401510224,.118066,Sa 28. Feb 00:25:08 CET 2026
0,0,0,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,27.12431700000001,0,0,27.124317035851423,24.692416155691987,2.431900880159436,.089657,Sa 28. Feb 00:25:12 CET 2026
6,7.749723,.49859215,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,28.477809634409414,1.353492634409404,.049899,28.477809705060974,25.56435115568884,2.913458549372134,.107411,Sa 28. Feb 00:25:12 CET 2026
3,3.874861,.24929604,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,27.7691245194197,.64480751941969,.023772,27.769124569690067,25.127700865236438,2.641423704453629,.097382,Sa 28. Feb 00:25:18 CET 2026
27,34.873755,2.24366477,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,36.44699341047463,9.32267641047462,.343701,36.446994248583,29.972371105136236,6.474623143446764,.238701,Sa 28. Feb 00:25:22 CET 2026
21,27.124032,1.74507262,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,33.45813721660514,6.33382021660513,.233510,33.458137624104964,28.44829784306687,5.009839781038094,.184699,Sa 28. Feb 00:25:24 CET 2026
24,30.998894,1.99436873,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,34.86779203476468,7.74347503476467,.285480,34.86779261765103,29.168657156326027,5.699135461325003,.210111,Sa 28. Feb 00:25:28 CET 2026
12,15.499447,.99718436,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,30.133618472116936,3.009301472116926,.110944,30.13361860659863,26.619283507746605,3.514335098852025,.129564,Sa 28. Feb 00:25:36 CET 2026
9,11.624585,.74788825,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,29.261456984201196,2.137139984201186,.078790,29.261457077750475,26.088978920356944,3.172478157393531,.116960,Sa 28. Feb 00:25:42 CET 2026
30,38.748617,2.49296088,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,38.17273471728862,11.04841771728861,.407325,38.17273589071138,30.809512337070352,7.363223553641028,.271462,Sa 28. Feb 00:25:43 CET 2026
6,7.749723,.49859215,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,28.477809634409414,1.353492634409404,.049899,28.47780970245735,25.592669552347083,2.885140150110267,.106367,Sa 28. Feb 00:25:50 CET 2026
39,50.373202,3.24084913,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,43.43696237761926,16.31264537761925,.601402,43.43696526238233,33.41046882521642,10.02649643716591,.369649,Sa 28. Feb 00:25:57 CET 2026
33,42.623479,2.74225698,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,39.97815964686727,12.85384264686726,.473886,39.978161266832515,31.685231549771373,8.292929717061142,.305737,Sa 28. Feb 00:26:09 CET 2026
45,58.122926,3.73944135,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,46.29378780852746,19.16947080852745,.706726,46.29379256804751,35.65307521775396,10.64071735029355,.392294,Sa 28. Feb 00:26:11 CET 2026
36,46.498341,2.99155309,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,41.76337586629948,14.63905886629947,.539702,41.763378046278085,32.564603278126874,9.198774768151211,.339133,Sa 28. Feb 00:26:12 CET 2026
42,54.248064,3.49014524,6.8800,27.124317,3.942488,421.6,500,10.616,27.12431700000001,44.94976099462377,17.82544399462376,.657175,44.94976474686667,34.21153472411897,10.73823002274770,.395889,Sa 28. Feb 00:26:53 CET 2026
15,19.374308,1.24648040,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,31.11069336675871,3.98637636675870,.146966,31.110693558893914,27.18916137093169,3.921532187962224,.144576,Sa 28. Feb 00:27:22 CET 2026
18,23.249170,1.49577651,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,32.21190834837036,5.08759134837035,.187565,32.21190862431228,27.811153013510175,4.400755610802105,.162243,Sa 28. Feb 00:28:05 CET 2026
21,27.124032,1.74507262,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,33.45813721660514,6.33382021660513,.233510,33.458137614957366,28.488667104067282,4.969470510890084,.183210,Sa 28. Feb 00:29:03 CET 2026
24,30.998894,1.99436873,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,34.86779203476468,7.74347503476467,.285480,34.867792606795554,29.210067172878357,5.657725433917197,.208584,Sa 28. Feb 00:30:44 CET 2026
27,34.873755,2.24366477,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,36.44699341047463,9.32267641047462,.343701,36.446994227386185,30.016532335841116,6.430461891545069,.237073,Sa 28. Feb 00:31:33 CET 2026
30,38.748617,2.49296088,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,38.17273471728862,11.04841771728861,.407325,38.1727358700861,30.852363610104444,7.320372259981656,.269882,Sa 28. Feb 00:34:35 CET 2026
33,42.623479,2.74225698,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,39.97815964686727,12.85384264686726,.473886,39.97816123683714,31.726777571105316,8.251383665731824,.304206,Sa 28. Feb 00:35:18 CET 2026
39,50.373202,3.24084913,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,43.43696237761926,16.31264537761925,.601402,43.43696521062771,33.443691228904896,9.993273981722814,.368424,Sa 28. Feb 01:20:14 CET 2026
9,11.624585,.74788825,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,29.261456984201196,2.137139984201186,.078790,29.261457078346655,26.088809323840852,3.172647754505803,.116966,Sa 28. Feb 01:20:15 CET 2026
0,0,0,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,27.12431700000001,0,0,27.124317036461335,24.69186094860639,2.432456087854945,.089678,Sa 28. Feb 01:20:18 CET 2026
3,3.874861,.24929604,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,27.7691245194197,.64480751941969,.023772,27.76912457013209,25.127248173658327,2.641876396473763,.097398,Sa 28. Feb 01:20:20 CET 2026
12,15.499447,.99718436,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,30.133618472116936,3.009301472116926,.110944,30.13361860765974,26.619268353825888,3.514350253833852,.129564,Sa 28. Feb 01:20:22 CET 2026
18,23.249170,1.49577651,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,32.21190834837036,5.08759134837035,.187565,32.21190862669368,27.811881970408205,4.400026656285475,.162217,Sa 28. Feb 01:20:27 CET 2026
36,46.498341,2.99155309,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,41.76337586629948,14.63905886629947,.539702,41.76337800722111,32.60192584506818,9.16145216215293,.337757,Sa 28. Feb 01:20:29 CET 2026
6,7.749723,.49859215,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,28.477809634409414,1.353492634409404,.049899,28.477809703341514,25.592327294811785,2.885482408529729,.106379,Sa 28. Feb 01:20:29 CET 2026
15,19.374308,1.24648040,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,31.11069336675871,3.98637636675870,.146966,31.110693560561902,27.189490293901123,3.921203266660779,.144564,Sa 28. Feb 01:20:31 CET 2026
45,58.122926,3.73944135,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,46.29378780852746,19.16947080852745,.706726,46.293792454645235,35.566405688346904,10.727386766298331,.395489,Sa 28. Feb 01:20:34 CET 2026
42,54.248064,3.49014524,6.8800,27.124317,3.942488,421.6,550,10.493,27.12431700000001,44.94976099462377,17.82544399462376,.657175,44.949764676878274,34.23919978979224,10.710564887086034,.394869,Sa 28. Feb 01:20:34 CET 2026
21,27.124032,1.74507262,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,33.45813721660514,6.33382021660513,.233510,33.458137618037355,28.49012255164176,4.968015066395595,.183157,Sa 28. Feb 01:20:44 CET 2026
27,34.873755,2.24366477,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,36.44699341047463,9.32267641047462,.343701,36.4469942343867,30.019993587325903,6.427000647060797,.236946,Sa 28. Feb 01:21:08 CET 2026
24,30.998894,1.99436873,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,34.86779203476468,7.74347503476467,.285480,34.86779261046694,29.212387697916643,5.655404912550297,.208499,Sa 28. Feb 01:21:10 CET 2026
0,0,0,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,27.12431700000001,0,0,27.124317037056215,24.691329423782104,2.432987613274111,.089697,Sa 28. Feb 01:21:24 CET 2026
33,42.623479,2.74225698,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,39.97815964686727,12.85384264686726,.473886,39.978161246613766,31.73373885923801,8.244422387375756,.303949,Sa 28. Feb 01:21:31 CET 2026
45,58.122926,3.73944135,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,46.29378780852746,19.16947080852745,.706726,46.293792489057395,35.577586809782936,10.716205679274459,.395077,Sa 28. Feb 01:21:47 CET 2026
39,50.373202,3.24084913,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,43.43696237761926,16.31264537761925,.601402,43.43696522633259,33.45588742847199,9.98107779786060,.367975,Sa 28. Feb 01:21:48 CET 2026
30,38.748617,2.49296088,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,38.17273471728862,11.04841771728861,.407325,38.17273587690536,30.857508746159397,7.315227130745963,.269692,Sa 28. Feb 01:21:48 CET 2026
36,46.498341,2.99155309,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,41.76337586629948,14.63905886629947,.539702,41.763378019748025,32.61127568794909,9.152102331798935,.337413,Sa 28. Feb 01:21:53 CET 2026
3,3.874861,.24929604,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,27.7691245194197,.64480751941969,.023772,27.76912457055859,25.12680985374026,2.64231471681833,.097414,Sa 28. Feb 01:21:59 CET 2026
42,54.248064,3.49014524,6.8800,27.124317,3.942488,421.6,550,10.534,27.12431700000001,44.94976099462377,17.82544399462376,.657175,44.94976469825184,34.25403852823462,10.69572617001722,.394322,Sa 28. Feb 01:22:29 CET 2026
6,7.749723,.49859215,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,28.477809634409414,1.353492634409404,.049899,28.477809704205807,25.5918592623603,2.885950441845507,.106397,Sa 28. Feb 01:23:00 CET 2026
9,11.624585,.74788825,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,29.261456984201196,2.137139984201186,.078790,29.26145707892191,26.088549727232717,3.172907351689193,.116976,Sa 28. Feb 01:24:39 CET 2026
12,15.499447,.99718436,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,30.133618472116936,3.009301472116926,.110944,30.133618608692863,26.61933607772008,3.514282530972783,.129562,Sa 28. Feb 01:26:10 CET 2026
15,19.374308,1.24648040,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,31.11069336675871,3.98637636675870,.146966,31.11069356220698,27.189814366919567,3.920879195287413,.144552,Sa 28. Feb 01:27:48 CET 2026
18,23.249170,1.49577651,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,32.21190834837036,5.08759134837035,.187565,32.21190862901974,27.812701928480536,4.399206700539204,.162186,Sa 28. Feb 01:30:57 CET 2026
21,27.124032,1.74507262,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,33.45813721660514,6.33382021660513,.233510,33.45813762105453,28.49176039293348,4.96637722812105,.183096,Sa 28. Feb 01:32:03 CET 2026
3,3.874861,.24929604,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,27.7691245194197,.64480751941969,.023772,27.76912457098108,25.126389464836933,2.642735106144147,.097430,Sa 28. Feb 02:15:33 CET 2026
0,0,0,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,27.12431700000001,0,0,27.124317037642005,24.69075382948001,2.433563208161995,.089718,Sa 28. Feb 02:15:39 CET 2026
6,7.749723,.49859215,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,28.477809634409414,1.353492634409404,.049899,28.477809705055964,25.591538885876293,2.886270819179671,.106408,Sa 28. Feb 02:15:45 CET 2026
9,11.624585,.74788825,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,29.261456984201196,2.137139984201186,.078790,29.261457079485403,26.088373875322542,3.173083204162861,.116982,Sa 28. Feb 02:15:56 CET 2026
30,38.748617,2.49296088,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,38.17273471728862,11.04841771728861,.407325,38.17273588364889,30.862410424994945,7.310325458653945,.269511,Sa 28. Feb 02:15:56 CET 2026
36,46.498341,2.99155309,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,41.76337586629948,14.63905886629947,.539702,41.76337803196943,32.62051915588564,9.14285887608379,.337072,Sa 28. Feb 02:15:59 CET 2026
15,19.374308,1.24648040,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,31.11069336675871,3.98637636675870,.146966,31.110693563797767,27.190172869304938,3.920520694492829,.144538,Sa 28. Feb 02:16:01 CET 2026
39,50.373202,3.24084913,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,43.43696237761926,16.31264537761925,.601402,43.436965241551626,33.467423207893056,9.969542033658570,.367549,Sa 28. Feb 02:16:05 CET 2026
42,54.248064,3.49014524,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,44.94976099462377,17.82544399462376,.657175,44.949764719044424,34.27078558465282,10.678979134391604,.393704,Sa 28. Feb 02:16:05 CET 2026
24,30.998894,1.99436873,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,34.86779203476468,7.74347503476467,.285480,34.86779261401102,29.214221042746985,5.653571571264035,.208431,Sa 28. Feb 02:16:06 CET 2026
33,42.623479,2.74225698,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,39.97815964686727,12.85384264686726,.473886,39.97816125619951,31.740707093165053,8.237454163034457,.303692,Sa 28. Feb 02:16:10 CET 2026
27,34.873755,2.24366477,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,36.44699341047463,9.32267641047462,.343701,36.44699424122672,30.02332359518773,6.42367064603899,.236823,Sa 28. Feb 02:16:12 CET 2026
45,58.122926,3.73944135,6.8800,27.124317,3.942488,421.6,550,10.575,27.12431700000001,46.29378780852746,19.16947080852745,.706726,46.29379252212427,35.5885168732266,10.70527564889767,.394674,Sa 28. Feb 02:16:17 CET 2026
21,27.124032,1.74507262,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,33.45813721660514,6.33382021660513,.233510,33.45813762398871,28.493168239503998,4.964969384484712,.183044,Sa 28. Feb 02:16:32 CET 2026
12,15.499447,.99718436,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,30.133618472116936,3.009301472116926,.110944,30.13361860970494,26.6193930211718,3.51422558853314,.129559,Sa 28. Feb 02:16:32 CET 2026
18,23.249170,1.49577651,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,32.21190834837036,5.08759134837035,.187565,32.21190863128956,27.81351431505703,4.39839431623253,.162156,Sa 28. Feb 02:16:57 CET 2026
24,30.998894,1.99436873,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,34.86779203476468,7.74347503476467,.285480,34.867792617506176,29.216525037326264,5.651267580179912,.208346,Sa 28. Feb 02:17:01 CET 2026
27,34.873755,2.24366477,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,36.44699341047463,9.32267641047462,.343701,36.44699424796811,30.02681878794983,6.42017546001828,.236694,Sa 28. Feb 02:17:11 CET 2026
36,46.498341,2.99155309,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,41.76337586629948,14.63905886629947,.539702,41.76337804397726,32.62972752244261,9.13365052153465,.336732,Sa 28. Feb 02:17:38 CET 2026
30,38.748617,2.49296088,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,38.17273471728862,11.04841771728861,.407325,38.172735890219734,30.86755355134281,7.305182338876924,.269322,Sa 28. Feb 02:17:46 CET 2026
33,42.623479,2.74225698,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,39.97815964686727,12.85384264686726,.473886,39.97816126565414,31.747722257172324,8.230439008481816,.303433,Sa 28. Feb 02:18:06 CET 2026
39,50.373202,3.24084913,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,43.43696237761926,16.31264537761925,.601402,43.43696525640739,33.47887365865018,9.95809159775721,.367127,Sa 28. Feb 02:19:14 CET 2026
42,54.248064,3.49014524,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,44.94976099462377,17.82544399462376,.657175,44.94976473906613,34.28864986698335,10.66111487208278,.393046,Sa 28. Feb 02:19:33 CET 2026
0,0,0,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,29.876634999999997,0,0,29.876635091911794,27.529558857238893,2.347076234672901,.078558,Sa 28. Feb 02:20:24 CET 2026
45,58.122926,3.73944135,6.8800,27.124317,3.942488,421.6,550,10.616,27.12431700000001,46.29378780852746,19.16947080852745,.706726,46.29379255414246,35.59950450007319,10.69428805406927,.394269,Sa 28. Feb 02:20:52 CET 2026
3,3.517904,.24929602,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,30.58687141743791,.710236417437913,.023772,30.586871545285668,28.038078573749885,2.548792971535783,.085310,Sa 28. Feb 02:21:18 CET 2026
6,7.035809,.49859212,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,31.36746725519741,1.490832255197413,.049899,31.36746743147463,28.587230589996874,2.780236841477756,.093057,Sa 28. Feb 02:27:05 CET 2026
9,10.553714,.74788822,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,32.23063170992237,2.353996709922373,.078790,32.230631952536946,29.181997713082463,3.048634239454483,.102040,Sa 28. Feb 02:27:28 CET 2026
12,14.071619,.99718432,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,33.191292838342044,3.314657838342047,.110944,33.19129317462531,29.82769778059998,3.36359539402533,.112582,Sa 28. Feb 03:10:24 CET 2026
15,17.589524,1.24648042,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,34.267511091501305,4.390876091501308,.146966,34.267511561303635,30.537002789815276,3.730508771488359,.124863,Sa 28. Feb 03:10:32 CET 2026
24,28.143239,1.99436871,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,38.40584424242504,8.529209242425043,.285480,38.4058455816791,33.18825243664208,5.21759314503702,.174637,Sa 28. Feb 03:10:33 CET 2026
18,21.107429,1.49577652,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,35.48046688664909,5.603831886649093,.187565,35.48046754406445,31.331332600908624,4.149134943155826,.138875,Sa 28. Feb 03:10:34 CET 2026
0,0,0,7.9533,29.876635,3.756508,421.6,450,10.534,29.876634999999997,29.876634999999997,0,0,29.87663509334894,27.52993359654205,2.34670149680689,.078546,Sa 28. Feb 03:10:41 CET 2026
36,42.214858,2.99155304,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,46.0011264042203,16.124491404220303,.539702,46.00113228868986,38.58028306863272,7.42084922005714,.248383,Sa 28. Feb 03:10:42 CET 2026
21,24.625334,1.74507261,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,36.85315079533891,6.976515795338913,.233510,36.85315173325341,32.21002294726298,4.64312878599043,.155410,Sa 28. Feb 03:10:48 CET 2026
3,3.517904,.24929602,7.9533,29.876635,3.756508,421.6,450,10.534,29.876634999999997,30.58687141743791,.710236417437913,.023772,30.586871546246854,28.038633922341855,2.548237623904999,.085291,Sa 28. Feb 03:10:52 CET 2026
6,7.035809,.49859212,7.9533,29.876635,3.756508,421.6,450,10.534,29.876634999999997,31.36746725519741,1.490832255197413,.049899,31.36746743305258,28.588088392220403,2.779379040832177,.093028,Sa 28. Feb 03:11:03 CET 2026
27,31.661144,2.24366481,7.9533,29.876635,3.756508,421.6,450,10.493,29.876634999999997,40.145287713086326,10.268652713086329,.343701,40.14528966981932,34.3225522191925,5.82273745062682,.194892,Sa 28. Feb 03:11:21 CET 2026
