volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,36,64.65367403554215,0.17700130722348537
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,39,70.04148020517067,0.19175141615877583
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,42,75.42928637479918,0.20650152509406627
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,45,80.8170925444277,0.22125163402935671
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,0,0.0,0.0
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,3,4.357376576308308,0.014750108935290447
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,6,8.714753152616616,0.029500217870580894
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,9,13.072129728924924,0.04425032680587134
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,12,17.429506305233232,0.05900043574116179
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,15,21.78688288154154,0.07375054467645223
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,18,26.14425945784985,0.08850065361174268
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,21,30.501636034158157,0.10325076254703312
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,24,34.859012610466465,0.11800087148232358
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,27,39.21638918677478,0.13275098041761405
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,30,43.57376576308308,0.14750108935290446
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,33,47.931142339391386,0.1622511982881949
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,36,52.2885189156997,0.17700130722348537
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,39,56.64589549200801,0.19175141615877583
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,42,61.00327206831631,0.20650152509406625
738.0,6.88,2.498195922158952,17.18758794445359,295.41317934832637,45,65.36064864462462,0.2212516340293567
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,0,0.0,0.0
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,3,4.79953237337569,0.014750108935290447
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,6,9.59906474675138,0.029500217870580894
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,9,14.39859712012707,0.04425032680587134
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,12,19.19812949350276,0.05900043574116179
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,15,23.99766186687845,0.07375054467645224
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,18,28.79719424025414,0.08850065361174268
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,21,33.596726613629826,0.10325076254703312
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,24,38.39625898700552,0.11800087148232358
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,27,43.19579136038121,0.13275098041761402
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,30,47.9953237337569,0.14750108935290449
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,33,52.79485610713259,0.16225119828819493
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,36,57.59438848050828,0.17700130722348537
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,39,62.39392085388397,0.19175141615877583
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,42,67.19345322725965,0.20650152509406625
738.0,7.953333333333333,2.2680502072721973,18.038559315171543,325.38962216696206,45,71.99298560063535,0.22125163402935674
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,0,0.0,0.0
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,3,5.2221708053298315,0.014750108935290449
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,6,10.444341610659663,0.029500217870580898
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,9,15.666512415989493,0.04425032680587134
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,12,20.888683221319326,0.059000435741161796
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,15,26.110854026649154,0.07375054467645223
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,18,31.333024831978985,0.08850065361174268
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,21,36.55519563730882,0.10325076254703314
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,24,41.77736644263865,0.11800087148232359
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,27,46.999537247968476,0.13275098041761402
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,30,52.22170805329831,0.14750108935290446
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,33,57.44387885862814,0.16225119828819493
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,36,62.66604966395797,0.17700130722348537
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,39,67.8882204692878,0.1917514161587758
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,42,73.11039127461764,0.20650152509406627
738.0,9.026666666666667,2.0844933649306054,18.816026774106934,354.042863563909,45,78.33256207994746,0.22125163402935671
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,0,0.0,0.0
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,3,5.628340779710738,0.014750108935290447
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,6,11.256681559421477,0.029500217870580894
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,9,16.885022339132217,0.04425032680587135
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,12,22.513363118842953,0.05900043574116179
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,15,28.141703898553693,0.07375054467645224
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,18,33.77004467826443,0.0885006536117427
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,21,39.398385457975166,0.10325076254703312
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,24,45.02672623768591,0.11800087148232358
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,27,50.65506701739665,0.13275098041761402
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,30,56.28340779710739,0.14750108935290449
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,33,61.91174857681813,0.16225119828819493
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,36,67.54008935652887,0.1770013072234854
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,39,73.1684301362396,0.19175141615877583
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,42,78.79677091595033,0.20650152509406625
738.0,10.1,1.9340656190337862,19.53406275224124,381.57960760849863,45,84.42511169566107,0.2212516340293567
